2022-11-04 18:21:45+00:00,"b'Wenn eine Fu\xc3\x9fballmannschaft von einem Spieler so abh\xc3\xa4ngig ist wie die #Fussballexperten meinen, dann ist es keine M\xe2\x80\xa6 https://t.co/VMlDW7LtjB'"
2022-11-04 18:21:15+00:00,"b'Wenn es um die Skandal-#WM2022 geht, sind @ARD, @sportschau + @wdrsportinside umfassend kritisch unterwegs. Gut so!\xe2\x80\xa6 https://t.co/BjZALLKuOr'"
2022-11-04 18:21:15+00:00,"b'Wenn es um die Skandal-#WM2022 geht, sind @ARD, @sportschau + @wdrsportinside umfassend kritisch unterwegs. Gut so!\xe2\x80\xa6 https://t.co/BjZALLKuOr'"
2022-11-04 18:07:22+00:00,"b'#WM2022 #Qatar2022 Mama Afrika\xf0\x9f\x98\x8d Ich bin sicher, dass #Katar eine gro\xc3\x9fartige WM bieten wird https://t.co/uqvCwlhrUw'"
2022-11-04 18:07:22+00:00,"b'#WM2022 #Qatar2022 Mama Afrika\xf0\x9f\x98\x8d Ich bin sicher, dass #Katar eine gro\xc3\x9fartige WM bieten wird https://t.co/uqvCwlhrUw'"
2022-11-04 18:01:13+00:00,b'Also nicht mehr \xc3\xbcber diese Dreckslage sprechen und die tausenden Toten am besten auch vergessen.\nIst ja schlie\xc3\x9flich\xe2\x80\xa6 https://t.co/eQlfnhXYMw'
2022-11-04 18:01:13+00:00,b'Also nicht mehr \xc3\xbcber diese Dreckslage sprechen und die tausenden Toten am besten auch vergessen.\nIst ja schlie\xc3\x9flich\xe2\x80\xa6 https://t.co/eQlfnhXYMw'
2022-11-04 17:56:14+00:00,"b'#Servicetweet \xf0\x9f\x9a\xa8 #BoycottWorldCup \n#FussballWM , #geld  und #Menschenrechte  \xe2\x80\x93 Der Streit um die #WM2022  in #Katar\xe2\x80\xa6 https://t.co/oWB3z3XesE'"
2022-11-04 17:56:14+00:00,"b'#Servicetweet \xf0\x9f\x9a\xa8 #BoycottWorldCup \n#FussballWM , #geld  und #Menschenrechte  \xe2\x80\x93 Der Streit um die #WM2022  in #Katar\xe2\x80\xa6 https://t.co/oWB3z3XesE'"
2022-11-04 17:43:17+00:00,b'RT @bayernrocker: Eine Frage zur #WM2022 stellt sich ja schon: \n\nMuss diese Veranstaltung im \xc3\x96RR gesendet werden? \nHatten ARD und ZDF nicht\xe2\x80\xa6'
